"k","r","x1","x2","max_eigen","min_growth_rate","max_growth_rate","expect_avg_growth_rate"
1.8,6.5,0.28169014084507,5.40556327007428,0.0938967122078503,-0.683405900974897,0.871199325390598,0.643279005710756
2,6.5,0.28169014084507,5.50585201348939,0.155935601739629,-0.634622203782425,0.946493407261684,0.718334927017068
2.2,6.5,0.28169014084507,5.58790643991993,0.206694712507671,-0.596646723149942,1.01003614816528,0.781665099820597
2.4,6.5,0.28169014084507,5.65628512861205,0.248993973565963,-0.566301832006345,1.06428977913827,0.835734065505742
2.6,6.5,0.28169014084507,5.71414401904384,0.28478563867898,-0.541531618461253,1.11110289581921,0.882388191213696
2.8,6.5,0.28169014084507,5.76373735369966,0.315464223072487,-0.520950435347061,1.15187888149203,0.923027401532894
0.4,8,0.28169014084507,2.33287046220988,-0.0732527043454714,-5.0725213598137,-0.0412383283390214,-0.272287295692472
0.6,8,0.28169014084507,4.18435495602724,-0.258206855717838,-2.82706570588489,0.0039731604047401,-0.227007615524902
0.8,8,0.28169014084507,5.11009720293592,-0.838879468307574,-1.85788227131949,0.180123334704342,-0.0501893231295203
1,8,0.28169014084507,5.66554255108113,-0.495279390651897,-1.37946815067551,0.388909369371711,0.159511559112312
1.2,8,0.28169014084507,6.03583944984461,-0.26621267638463,-1.10908482193929,0.576659469170032,0.347724736808615
1.4,8,0.28169014084507,6.30033723467566,-0.102593605487631,-0.939135466410704,0.733948255435443,0.505095104400277
1.6,8,0.28169014084507,6.49871057329895,0.0201207070672862,-0.823892890005603,0.864134304140175,0.635185186196183
1.8,8,0.28169014084507,6.65300094778373,0.115565201576739,-0.741296661791556,0.972427064945033,0.743322599313194
2,8,0.28169014084507,6.77643324737155,0.191920752149902,-0.679556287216436,1.06339779151624,0.834130500718914
2.2,8,0.28169014084507,6.87742331067068,0.254393498090774,-0.631856959887386,1.14064395606893,0.911225894940643
2.4,8,0.28169014084507,6.96158169675329,0.306454115538314,-0.5940127817748,1.20692101285143,0.977369897184562
2.6,8,0.28169014084507,7.03279263882319,0.350505402413326,-0.563324406591358,1.26433521141801,1.03466892196347
2.8,8,0.28169014084507,7.09383058916881,0.388263644732035,-0.53798036591657,1.31450765538064,1.08474230317014
0.4,9.5,0.28169014084507,2.77028367387423,-0.0730829309885977,-6.02955049530647,-0.0430391250027797,-0.274088179903124
0.6,9.5,0.28169014084507,4.96892151028235,-0.253805810965838,-3.34735164910074,-0.00507073458369147,-0.236105062601969
0.8,9.5,0.28169014084507,6.06824042848641,-0.817524819222068,-2.16083850415327,0.168499770050175,-0.0622418064032897
1,9.5,0.28169014084507,6.72783177940885,-0.588144264671419,-1.56516044392215,0.388871914579313,0.158769931243858
1.2,9.5,0.28169014084507,7.16755934669047,-0.316127567279998,-1.22799507019472,0.595739935634724,0.366089988594473
1.4,9.5,0.28169014084507,7.48165046617734,-0.121829899479936,-1.01740436791309,0.773744568953219,0.544237973464813
1.6,9.5,0.28169014084507,7.7172188057925,0.0238933513701106,-0.87594575385561,0.923732456595831,0.694186981224765
1.8,9.5,0.28169014084507,7.90043862549318,0.137233653416962,-0.775610495842038,1.05007780267596,0.820419698010023
2,9.5,0.28169014084507,8.04701448125372,0.227905890050621,-0.701383033237898,1.15719481333914,0.927406265277194
2.2,9.5,0.28169014084507,8.16694018142143,0.302092258654766,-0.644597257906991,1.24878177521652,1.0188684747315
2.4,9.5,0.28169014084507,8.26687826489453,0.363914232491553,-0.599952290724542,1.32778075570765,1.09775640219226
2.6,9.5,0.28169014084507,8.35144125860253,0.416225166147672,-0.564049371980884,1.39649970427623,1.16637941078028
2.8,9.5,0.28169014084507,8.42392382463797,0.461063091410695,-0.534622741538777,1.45674892436017,1.22654670499211
0.4,11,0.28169014084507,3.20769688553858,-0.0729604487544671,-6.98710298525485,-0.0443165671769307,-0.275365627063499
0.6,11,0.28169014084507,5.75348806453746,-0.250794048764793,-3.86900344342565,-0.0127487784630333,-0.243794686358506
0.8,11,0.28169014084507,7.0263836540369,-0.686147378862915,-2.46035038068128,0.153431824071118,-0.0774862154428341
1,11,0.28169014084507,7.79012100773656,-0.681009138690942,-1.74010092798431,0.378082650602423,0.147612692489207
1.2,11,0.28169014084507,8.29927924353633,-0.366042458175365,-1.33143607520604,0.59935115885531,0.369317473503023
1.4,11,0.28169014084507,8.66296369767903,-0.141066180962686,-1.07804900903917,0.795916647113801,0.566071334727478
1.6,11,0.28169014084507,8.93572703828605,0.0276659831633793,-0.909763222802558,0.965095189129317,0.735246662889014
1.8,11,0.28169014084507,9.14787630320263,0.158902130276294,-0.791893101117935,1.10969736167052,0.879756470245089
2,11,0.28169014084507,9.31759571513588,0.263891027951339,-0.705779088173456,1.23356114407613,1.00350177478626
2.2,11,0.28169014084507,9.45645705217219,0.349791044237869,-0.64067655626722,1.34025864474296,1.11008332361515
2.4,11,0.28169014084507,9.57217483303577,0.421374399483014,-0.590050109352832,1.43279890831886,1.2025204678843
2.6,11,0.28169014084507,9.67008987838188,0.481944942391572,-0.549740738381242,1.51363062316439,1.28326406143204
2.8,11,0.28169014084507,9.75401706010712,0.533862525579799,-0.516998934868049,1.58472398602765,1.35428331624163
0.4,12.5,0.28169014084507,3.64511009720293,-0.0728679118501068,-7.94498453415472,-0.0452649733686208,-0.276314033538269
0.6,12.5,0.28169014084507,6.53805461879257,-0.248601401135227,-4.39204920475427,-0.0190328553387661,-0.250081246646201
0.8,12.5,0.28169014084507,7.98452687958738,-0.636711233093185,-2.75892526822197,0.137426889104746,-0.0935660361891264
1,12.5,0.28169014084507,8.85241023606427,-0.773874037729576,-1.90801085934177,0.360262783882618,0.129582991961254
1.2,12.5,0.28169014084507,9.4309991403822,-0.415957311542068,-1.42309491208282,0.591180288998685,0.360921903344584
1.4,12.5,0.28169014084507,9.84427692918072,-0.160302499974104,-1.12459644725395,0.803991447305746,0.573964473271072
1.6,12.5,0.28169014084507,10.1542352707796,0.0314385899375367,-0.928841306555975,0.991718486431049,0.761716388370098
1.8,12.5,0.28169014084507,10.3953139809121,0.180570607135627,-0.793710347413568,1.15485156168482,0.924765226788362
2,12.5,0.28169014084507,10.588176949018,0.299876190871168,-0.69642472244868,1.29617710419102,1.06597176927638
2.2,12.5,0.28169014084507,10.7459739229229,0.397489829820972,-0.623897123685158,1.4188767833271,1.18855367769716
2.4,12.5,0.28169014084507,10.877471401177,0.478834541455365,-0.568219405701709,1.52588848861244,1.29546186441041
2.6,12.5,0.28169014084507,10.9887384981612,0.547664668597253,-0.524404175442935,1.61973351263744,1.38922020985863
2.8,12.5,0.28169014084507,11.0841102955763,0.606661934729792,-0.489187717904755,1.70251158736434,1.47192709307887
0.4,14,0.28169014084507,4.08252330886729,-0.0727955358983809,-8.90308397719667,-0.0459954629384877,-0.277044523124174
0.6,14,0.28169014084507,7.32262117304767,-0.246932897030481,-4.91628816429473,-0.0241237089838386,-0.25517262825505
0.8,14,0.28169014084507,8.94267010513787,-0.607949457377334,-3.05795038392729,0.121872207322109,-0.109152868682795
1,14,0.28169014084507,9.91469946439199,-0.866738899239543,-2.07149618798196,0.33801838950288,0.107211100524385
1.2,14,0.28169014084507,10.5627190372281,-0.46587221494699,-1.50554885039157,0.57380442049759,0.343405939111921
1.4,14,0.28169014084507,11.0255901606824,-0.17953879396641,-1.15939677949631,0.800319191563488,0.57020121900882
1.6,14,0.28169014084507,11.3727435032732,0.0352112467499177,-0.935458494669498,1.00588098816933,0.77581570944933
1.8,14,0.28169014084507,11.6427516586215,0.20223910901407,-0.783401799430644,1.18788001745878,0.957730335303583
2,14,0.28169014084507,11.8587581829002,0.335861328771885,-0.675779862210722,1.34750251975449,1.11722307924862
2.2,14,0.28169014084507,12.0354907936737,0.445188590384965,-0.596848492482615,1.48722567325255,1.25681805166179
2.4,14,0.28169014084507,12.1827679693183,0.536294708446826,-0.537164161174891,1.60975357806854,1.37923582911656
2.6,14,0.28169014084507,12.3073871179406,0.613384444841155,-0.49083423576694,1.71760312544925,1.48699589445668
2.8,14,0.28169014084507,12.4142035310454,0.679461368898896,-0.454049628941894,1.81297236673969,1.58229396323392
0.4,15.5,0.28169014084507,4.51993652053164,-0.0727373757686766,-9.86133446489087,-0.0465749002522804,-0.277623960438874
0.6,15.5,0.28169014084507,8.10718772730278,-0.245620280205707,-5.44148296603607,-0.0282587454472427,-0.259307776116464
0.8,15.5,0.28169014084507,9.90081333068835,-0.588670258585743,-3.35812350198727,0.107465577932389,-0.123573305401906
1,15.5,0.28169014084507,10.9769886927197,-0.959603835806842,-2.23241960440402,0.313211932790333,0.0823236084874129
1.2,15.5,0.28169014084507,11.6944389340739,-0.515787093332803,-1.58066291153833,0.549088724872727,0.318599030794625
1.4,15.5,0.28169014084507,12.2069033921841,-0.198775087958713,-1.18402934908001,0.786479173162588,0.556331577060047
1.6,15.5,0.28169014084507,12.5912517357667,0.0389838785431865,-0.931088578171132,1.0090563352575,0.778994583222654
1.8,15.5,0.28169014084507,12.890189336331,0.223907535835182,-0.762505259590397,1.21032033126076,0.980166499002384
2,15.5,0.28169014084507,13.1293394167824,0.371846466672603,-0.64552104859482,1.38921398194003,1.15890857695409
2.2,15.5,0.28169014084507,13.3250076644244,0.49288740098718,-0.561354497149245,1.54712929912361,1.31667642479952
2.4,15.5,0.28169014084507,13.4880645374595,0.593754800380954,-0.498832606767464,1.68634220752937,1.45576688946559
2.6,15.5,0.28169014084507,13.6260357377199,0.679104221085055,-0.451070833460372,1.80927927563048,1.57860836155909
2.8,15.5,0.28169014084507,13.7442967665146,0.752260828087111,-0.413684481745972,1.91820613792019,1.68746221711674
0.4,17,0.28169014084507,4.95734973219599,-0.0726896202763859,-10.8196913100679,-0.0470455597138668,-0.278094619900512
0.6,17,0.28169014084507,8.89175428155789,-0.244560478376643,-5.9674243679346,-0.0316472317839317,-0.262696285815227
0.8,17,0.28169014084507,10.8589565562388,-0.574707971655041,-3.65973069473611,0.0944929231550532,-0.136551855884469
1,17,0.28169014084507,12.0392779210474,-1.05246872233592,-2.39212731318782,0.287189868515976,0.0562484475688664
1.2,17,0.28169014084507,12.8261588309198,-0.565701971718616,-1.64983054508814,0.518426601650903,0.287875929595629
1.4,17,0.28169014084507,13.3882166236858,-0.218011406970131,-1.19954050551065,0.76351769157039,0.533390442779124
1.6,17,0.28169014084507,13.8097599682603,0.0427564853173448,-0.916636438188215,1.00214940882291,0.772152888566098
1.8,17,0.28169014084507,14.1376270140404,0.245576037713625,-0.732000061708087,1.22315213713534,0.993046981906903
2,17,0.28169014084507,14.3999206506645,0.407831629592432,-0.606795305841043,1.42245856502591,1.19216547543922
2.2,17,0.28169014084507,14.6145245351752,0.540586161551172,-0.51873480212112,1.59990712522346,1.3694363720552
2.4,17,0.28169014084507,14.7933611056007,0.651214992391526,-0.454682126429748,1.7571121112128,1.52650045595523
2.6,17,0.28169014084507,14.9446843574993,0.744823997328957,-0.406664759979296,1.89631275463721,1.6655964694291
2.8,17,0.28169014084507,15.0743900019837,0.825060237237103,-0.369695965208168,2.01981643968237,1.78902409691749
0.4,18.5,0.28169014084507,5.39476294386034,-0.0726497056381867,-11.7781485291407,-0.0474353575399628,-0.278484417726611
0.6,18.5,0.28169014084507,9.676320835813,-0.243686774214871,-6.49394540930345,-0.0344560286061004,-0.265505087513612
0.8,18.5,0.28169014084507,11.8170997817893,-0.564075790047513,-3.9628225193554,0.0830049502864033,-0.148042324909585
1,18.5,0.28169014084507,13.1015671493751,-1.14533358384589,-2.5515935593617,0.260926391669924,0.029949516329442
1.2,18.5,0.28169014084507,13.9578787277656,-0.615616825085316,-1.71412342807443,0.482889777903798,0.252297941403245
1.4,18.5,0.28169014084507,14.5695298551875,-0.237247700962439,-1.20658469203988,0.732089290115006,0.502031898005797
1.6,18.5,0.28169014084507,15.0282682007538,0.0465291421297249,-0.89257207008129,0.985630354340739,0.75576986584886
1.8,18.5,0.28169014084507,15.3850646917499,0.267244489553848,-0.692447950839443,1.22693692994714,0.996938522843228
2,18.5,0.28169014084507,15.6705018845467,0.443816742474039,-0.56037175687264,1.44800524182072,1.21776095432924
2.2,18.5,0.28169014084507,15.9040414059259,0.588284972153387,-0.469964141421569,1.64653408572834,1.41606706043989
2.4,18.5,0.28169014084507,16.098657673742,0.708675134363879,-0.4058416368457,1.82319190557346,1.59255821739307
2.6,18.5,0.28169014084507,16.2633329772786,0.810543698515525,-0.358839098844975,1.97992649587602,1.74917634884503
2.8,18.5,0.28169014084507,16.4044832374529,0.897859746463541,-0.323350139651789,2.11906963257887,1.88823962465764
0.4,20,0.28169014084507,5.8321761555247,-0.0726158462886359,-12.7367726434836,-0.0477634376881157,-0.278812497874764
0.6,20,0.28169014084507,10.4608873900681,-0.24295403704962,-7.02091851227077,-0.0368128638310949,-0.267861923752647
0.8,20,0.28169014084507,12.7752430073398,-0.55568506024225,-4.26732469573064,0.0729273291737157,-0.158120993047956
1,20,0.28169014084507,14.1638563777028,-1.23819847037496,-2.71151586112806,0.235118920378133,0.00411813556235981
1.2,20,0.28169014084507,15.0895986246115,-0.665531728490242,-1.77438842809122,0.443324971110735,0.21270562215866
1.4,20,0.28169014084507,15.7508430866891,-0.256483994954741,-1.20550745413662,0.692539464227134,0.462610396302577
1.6,20,0.28169014084507,16.2467764332474,0.0503017238847719,-0.859002092050814,0.959605539820358,0.729977234328599
1.8,20,0.28169014084507,16.6325023694593,0.288912991432294,-0.644071426459845,1.22189740932443,0.992081270606249
2,20,0.28169014084507,16.9410831184289,0.479801855355647,-0.506733575069824,1.46633728578112,1.23618279593015
2.2,20,0.28169014084507,17.1935582766767,0.635983707698269,-0.415773361158,1.68774077655454,1.4572968492172
2.4,20,0.28169014084507,17.4039542418832,0.766135276336228,-0.353214492499939,1.88548504517239,1.65483949218696
2.6,20,0.28169014084507,17.581981597058,0.876263499778537,-0.308590064733137,2.06111706429021,1.83034043042974
2.8,20,0.28169014084507,17.734576472922,0.97065910557531,-0.275674068057036,2.21699227920766,1.9861316282977
