"k","r","x1","x2","max_eigen","min_growth_rate","max_growth_rate","expect_avg_growth_rate"
1.6,2,0.300263714949957,1.87791459530149,0.608516184971723,-0.451584687282596,0.254624416840163,0.0614100643583023
1.6,2,0.295536932330167,1.87895537616395,0.61001556300852,-0.454907622770861,0.257741788596448,0.0638423238760166
1.6,2,0.290850739667963,1.87969690284054,0.611640340187356,-0.458029111672655,0.260842628070162,0.06629239127988
1.6,2,0.286210133155937,1.88013940635082,0.613390203814016,-0.460943090307891,0.263926200865849,0.0687589218471891
1.6,2,0.281528618802663,1.88028346345656,0.615303502044442,-0.463695861369234,0.267053064841164,0.0712904753348797
1.6,2,0.276994389394852,1.8801246678251,0.617304688018021,-0.466174457799334,0.270100169029175,0.0737866492156144
1.6,2,0.272519417234676,1.87967053240384,0.619429431774424,-0.468430658595619,0.27312871783896,0.0762959341622459
1.6,2,0.26810774621607,1.87892323708288,0.621677043053014,-0.470460708670356,0.276138543662503,0.0788174297470207
1.6,2,0.263676993861934,1.87786172185097,0.624095377416432,-0.472295104494605,0.279189212287766,0.0814010943183285
1.6,2,0.259404526941146,1.87653075583149,0.62658871876971,-0.473859306810314,0.282161116927519,0.0839448657700859
1.6,2,0.255206089649246,1.87491594471302,0.629202316883469,-0.47518962703928,0.285114364956306,0.0864986342244697
1.6,2,0.251084744492212,1.87302122738116,0.631935136944239,-0.476284692682902,0.288049119075744,0.0890618011088696
1.6,2,0.246963318251698,1.87080475488544,0.634844275135281,-0.477158480557208,0.291023732897701,0.0916853447862523
1.6,2,0.243006061646785,1.86835824461681,0.637814423535345,-0.477776500825668,0.293921801236626,0.0942658639806857
1.6,2,0.239133702203848,1.86564605657013,0.640900157056298,-0.478158587746264,0.296802093980403,0.096854234864382
1.6,2,0.23534836131581,1.8626736092952,0.644100098970611,-0.478305617391689,0.299664880378582,0.099449997467526
1.6,2,0.231578930117476,1.85937954410293,0.647480177318457,-0.478214879941917,0.302567161693502,0.102104823023652
1.6,2,0.227974942380747,1.85589917563582,0.650906256873492,-0.477891861759035,0.305395375110997,0.104714142233502
1.6,2,0.224463068854861,1.85217675039277,0.654441839504398,-0.477339490238279,0.308206820419804,0.107329482110057
1.6,2,0.221044588218929,1.84821883123492,0.658085176101877,-0.476560591223116,0.311001681278155,0.109950363700312
1.6,2,0.21772058998246,1.84403221057254,0.661834416463979,-0.475558415596568,0.313780094758058,0.112576281181568
1.6,2,0.21442838985808,1.83953350956989,0.665765715347253,-0.474309963343571,0.31659721684568,0.115259344131421
1.6,2,0.211297843417606,1.83490645536881,0.669722803595397,-0.472868284811279,0.319342589894869,0.117893741187367
1.6,2,0.208264016117647,1.83007238317576,0.67377955128188,-0.471215453880225,0.322071560394487,0.120531404877694
1.6,2,0.205327332623123,1.82503878806,0.67793365720828,-0.469356155572523,0.324783995412204,0.12317164560917
1.6,2,0.202432287183652,1.81970687226708,0.682268627111768,-0.467252125389619,0.327533417930443,0.12586656589625
1.6,2,0.199692566529044,1.81429357915525,0.686611861793384,-0.464991192924696,0.330211692753163,0.128509648307631
1.6,2,0.197050462061683,1.80870405617395,0.691044725130062,-0.462539562401527,0.332872491703978,0.13115282429496
1.6,2,0.194505896306745,1.80294616901227,0.695564380702649,-0.459902897471767,0.335515306729759,0.133795121313001
1.6,2,0.192010739679679,1.79690787995566,0.700260747560633,-0.457028931257683,0.338191813870625,0.136488264326255
1.6,2,0.189662569733478,1.79083405746438,0.70494646359227,-0.45403645418907,0.340796315067027,0.139125478679126
1.6,2,0.187411141248135,1.78461583314459,0.709709488421104,-0.450876993163526,0.343380639626002,0.141758361500187
1.6,2,0.185256036315119,1.77826115648984,0.71454635901889,-0.447556751742069,0.345943831053882,0.144385587030094
1.6,2,0.183156564877199,1.7716470394525,0.719552274685378,-0.444010977824703,0.348535398091443,0.147058054292648
1.6,2,0.181194518769921,1.76504089322943,0.724527051772192,-0.44038515195263,0.351052490591229,0.14966941475718
1.6,2,0.179327199793131,1.75832214581726,0.729564165117963,-0.436617624257008,0.353544823661242,0.152270524123476
1.6,2,0.177553997278329,1.7514986021439,0.734659438683403,-0.432714753085634,0.356010944446269,0.154859658999954
1.6,2,0.175841627588029,1.74443865382391,0.739912006591769,-0.428600974202225,0.358497743337237,0.157486345878892
1.6,2,0.1742565731059,1.73742695636574,0.74511124927026,-0.424444032369671,0.360905957775239,0.160045613519206
1.6,2,0.172763653979903,1.73033360697222,0.750354877171671,-0.420170799504281,0.363282787689584,0.162587072863277
1.6,2,0.171362192454053,1.72316609986027,0.755637931648003,-0.415787479060472,0.36562625671002,0.165108581434516
1.6,2,0.170026218350464,1.71578651714632,0.761061911162958,-0.411209433147522,0.367980039235776,0.167657635488911
1.6,2,0.168807439490088,1.70849167148655,0.766408653800744,-0.406622330033115,0.370249550155555,0.170131879467674
1.6,2,0.167678094049449,1.70114469452459,0.771778612681363,-0.401943356964246,0.372478927964356,0.172579066202595
1.6,2,0.166637537431697,1.69375266235984,0.77716600689139,-0.397178337159437,0.374665664320451,0.174996634132557
1.6,2,0.165666993150336,1.68617359264604,0.782672900672855,-0.39223528633373,0.376849467834007,0.177429277506127
1.6,2,0.164803913301552,1.67871166128392,0.788077039454895,-0.38731371847308,0.378941881302516,0.179778787946313
1.6,2,0.164027818879227,1.67122533834096,0.793479908621942,-0.382322935933347,0.380983284735241,0.182090333270713
1.6,2,0.163338173174378,1.66372122503456,0.79887490797997,-0.377268241684468,0.382970649112184,0.184360954851532
1.6,2,0.162723274571362,1.65605542057148,0.804362649970466,-0.372051963188593,0.384938817957715,0.186631664442859
1.6,2,0.162206766771941,1.64853500660662,0.80972082136813,-0.366883759163281,0.386807275357135,0.188810220785924
1.6,2,0.161775314253735,1.64101599599335,0.815050016849165,-0.361666786631566,0.388611797174462,0.190938370515879
1.6,2,0.161428539245247,1.63350449866143,0.820342878976974,-0.356405765977936,0.390348868735681,0.193012805036733
1.6,2,0.161161718585794,1.62585672179214,0.825696359884108,-0.35099888922287,0.392047432612797,0.195069879869838
1.6,2,0.160985025181718,1.6183785442136,0.830892699939231,-0.345662692499309,0.39363708052551,0.197025410596912
1.6,2,0.160892147233834,1.61092560231548,0.836029492508057,-0.340295821317118,0.395148002201235,0.198916791808612
1.6,2,0.160882895797453,1.60350352804553,0.841098758623146,-0.334902419749342,0.3965762619706,0.200740441467884
1.6,2,0.160959466878921,1.59597053368545,0.846191440563688,-0.329377975242154,0.397943752733647,0.202527017859915
1.6,2,0.161118766900053,1.58862752571528,0.851099476157326,-0.323943074203549,0.399192668021159,0.204202718262325
1.6,2,0.161361423887201,1.58133170950412,0.85591520251724,-0.318493356123256,0.400346515035379,0.205799583626467
1.6,2,0.161687448711272,1.57408827215809,0.860630243214427,-0.313032452305285,0.401401038984865,0.20731386999144
1.6,2,0.162105942294359,1.56675919773929,0.865327116647459,-0.307454455893598,0.402369857339035,0.208769467312626
1.6,2,0.162600604359333,1.55963696521514,0.869813030112368,-0.30198158210625,0.403210541995027,0.210105459664004
1.6,2,0.163178963718354,1.55258215698886,0.874172731965848,-0.296507838439748,0.403938740294515,0.211347496579665
1.6,2,0.163841224548067,1.54559955973951,0.878397772523465,-0.291036451495923,0.404550025674606,0.212491824252233
1.6,2,0.164603424610796,1.53855657043618,0.882559868552466,-0.285461327960927,0.405048487960052,0.21355451276321
1.6,2,0.165435971628663,1.53173406645498,0.886487328284508,-0.280004227192887,0.405410064431823,0.21449013835495
1.6,2,0.166353302984321,1.52499768260859,0.890254991087233,-0.274558781059146,0.405641331003814,0.21531693077769
1.6,2,0.167355792401387,1.51835185371714,0.893854759380908,-0.269127952338436,0.405737889899232,0.216031322649277
1.6,2,0.16846648694914,1.51167091373603,0.897345332728039,-0.263606595415099,0.405693090781196,0.216640593647836
1.6,2,0.169642281371491,1.50522120866516,0.900581964369484,-0.258214172589231,0.405504329471238,0.217117408066481
1.6,2,0.170904571387181,1.49887497725391,0.90362738538274,-0.252845105919836,0.405167925495196,0.217471612633103
1.6,2,0.172253858321376,1.49263634938066,0.906474367337333,-0.24750225464891,0.404679771278994,0.217700068264662
1.6,2,0.173720299017754,1.48638801294449,0.909166677501953,-0.242082519423362,0.404021386342838,0.21780044617078
1.6,2,0.175246938284417,1.4803790607416,0.911592044781173,-0.236801357730088,0.403214680814997,0.217765941108559
1.6,2,0.176862210346978,1.47448977373907,0.913799137413925,-0.231555092393527,0.402244636873498,0.217597184301047
1.6,2,0.178566682076213,1.46872401742384,0.915782170358148,-0.226346648282217,0.401107762239416,0.217291745618035
1.6,2,0.180397728863605,1.4629741529295,0.917568507470863,-0.221076076426056,0.399772879329345,0.21683710094992
1.6,2,0.1822841238852,1.45746947324904,0.919083171215021,-0.215953137000226,0.398289242732188,0.216249084684839
1.6,2,0.184261432099439,1.45209963699833,0.920359181117627,-0.210877151369021,0.396629612215081,0.215518480699113
1.6,2,0.18633020129651,1.44686827560197,0.921392772775453,-0.205851276395005,0.394791498469825,0.214643872231861
1.6,2,0.188535115427289,1.4416786524751,0.922194003294967,-0.200779867775184,0.39273049720331,0.213602261322574
1.6,2,0.19079021442109,1.4367378628743,0.9227288509967,-0.195865192048664,0.390525576238737,0.212433686283499
1.6,2,0.193138273093143,1.43194618423972,0.923013582704124,-0.191010698980183,0.388136689158391,0.211118721433823
1.6,2,0.195579710699201,1.42730703088999,0.923046955258843,-0.18621993243267,0.385562790321582,0.209657263247954
1.6,2,0.198114894505811,1.42282376396807,0.922828412403985,-0.181496554864009,0.382803266040699,0.208049577042285
1.6,2,0.200797676838532,1.41841485601889,0.922346133088639,-0.176752063876267,0.379797164644793,0.20625976793419
1.6,2,0.203523090314856,1.41425651324704,0.921619918384816,-0.172176508518189,0.376662722519975,0.204359091775714
1.6,2,0.206342952489831,1.41026388146202,0.920644435827137,-0.167680202841644,0.373343724624301,0.20231536929035
1.6,2,0.209257329280262,1.4064401033672,0.91942202596883,-0.163267364520513,0.369841592685883,0.200130481082265
1.6,2,0.212327326904415,1.40271700266978,0.917923973154674,-0.158856794326293,0.3660828318345,0.197758859991264
1.6,2,0.215432405551952,1.39924366068374,0.916212895002083,-0.154626069605643,0.362217503532958,0.195296298093889
1.6,2,0.218631548983686,1.39594831116611,0.914266375362052,-0.150492522626461,0.35817696682896,0.192700852109365
1.6,2,0.221924357062886,1.39283385725958,0.912089646401,-0.146461035027761,0.353965140014304,0.189976134572083
1.6,2,0.225378949933133,1.38984641589452,0.909638356937116,-0.142459307991957,0.349497391842929,0.187067941714703
1.6,2,0.228859141284579,1.38710595760861,0.907015320882904,-0.138649604137435,0.344954336551279,0.184094865668619
1.6,2,0.232430870550036,1.38455475613975,0.904181899883743,-0.134957801053724,0.340256075899147,0.181006009046312
1.6,2,0.23609309093732,1.3821954353932,0.901145886961382,-0.131389518445969,0.335409411230604,0.177806661426065
1.6,2,0.23992049643507,1.37998924387247,0.897849095774134,-0.127883145263664,0.330320772943207,0.174435385021269
1.6,2,0.243761529245036,1.37802520384893,0.894429808193542,-0.124582284173858,0.325198194864837,0.171030529813841
1.6,2,0.247688694988467,1.37626048085659,0.890834599642793,-0.121423053093339,0.319952404931816,0.167533406421938
1.6,2,0.251700117038199,1.37469736194451,0.887073176093731,-0.118411815395596,0.314593305006613,0.163950715025281
1.6,2,0.255876378911234,1.37331294632263,0.883075715089389,-0.115499592790189,0.309021365541885,0.160215462382555
1.6,2,0.260051310464471,1.37216365172079,0.879009493777453,-0.112807396378519,0.303466728623739,0.156481487987721
1.6,2,0.264303374556224,1.37122227372438,0.874808226740822,-0.110283392972159,0.29783332070379,0.152683768026427
1.6,2,0.268629699044939,1.37049068901902,0.870482649197188,-0.107934539405045,0.292134047115443,0.148829934550332
1.6,2,0.273115794150692,1.36996242800619,0.865953736002633,-0.10572645751264,0.286267020504946,0.144849273391711
1.6,2,0.277582257789084,1.36965987414759,0.861410154511661,-0.103752960032746,0.280476771102205,0.140905884808343
1.6,2,0.282112648967568,1.36957206039085,0.856775059880131,-0.101976017035397,0.274663516563909,0.1369300887361
1.6,2,0.28670297788817,1.36970036724911,0.85205923291227,-0.100402695158871,0.268842529181023,0.13292980828769
1.6,2,0.291442422158721,1.3700551758136,0.84717695576095,-0.0990148902909084,0.262913411209703,0.128832476768932
1.6,2,0.29614047184426,1.37062368811722,0.842330313778469,-0.0978739050602694,0.257124916314427,0.12480670964732
1.6,2,0.300884648956567,1.37141163019211,0.837434441291165,-0.0969568830640264,0.251376802410984,0.120779986398746
1.6,2,0.30566979652571,1.37241979325859,0.832499245344184,-0.0962699298498175,0.245685258956865,0.116759822778856
1.6,2,0.310587207645206,1.37367564361305,0.827434756626374,-0.0958120723102835,0.239954838490165,0.112673595653039
1.6,2,0.315438217946561,1.37513040091636,0.822448923549586,-0.0956063393305994,0.234426331769867,0.108688736722662
1.6,2,0.320312904259269,1.37680676551422,0.817451477001047,-0.0956456126813954,0.22900194765344,0.10473175257271
1.6,2,0.325204992487528,1.37870484489304,0.812450742630501,-0.0959332424955258,0.223696408882432,0.100809131084271
1.6,2,0.330206075845388,1.38086921578453,0.807354751813933,-0.0964848916823691,0.218421615558922,0.0968498413954928
1.6,2,0.335113142557228,1.38321472792721,0.802370833130939,-0.0972801123643003,0.213397547230197,0.093015047840277
1.6,2,0.340017157672098,1.38578113869743,0.797405846568475,-0.0983270895352879,0.208531137132626,0.0892321179357368
1.6,2,0.344910897525897,1.38856778242729,0.792466131749664,-0.0996243297041531,0.203832803592677,0.0855060943087312
1.6,2,0.349884230951498,1.39163613894241,0.78745969173883,-0.10120227383329,0.199222953561446,0.0817689951562155
1.6,2,0.354734400424423,1.39486477984978,0.782588243532341,-0.102994508496762,0.194889902420207,0.0781716934264971
1.6,2,0.359551371186044,1.39831037986098,0.777758069621702,-0.105023529741452,0.190747250763682,0.0746441300993589
1.6,2,0.364327257294518,1.40197142167659,0.772973443352088,-0.107281871433033,0.186799155238867,0.0711897617043611
1.6,2,0.369148045449245,1.40592582723732,0.768143965752946,-0.109812409584404,0.182975157155059,0.0677448962196469
1.6,2,0.37381647382713,1.41001652111269,0.763462383286732,-0.112505536534172,0.179426203191055,0.0644473700934855
1.6,2,0.378419454619047,1.41431671073581,0.758836333249361,-0.115397325881142,0.176074831183575,0.0612312040878285
1.6,2,0.38294882889141,1.41882396445228,0.754268220220951,-0.118475417320971,0.172919206568585,0.0580984021626589
1.6,2,0.387484501152419,1.42363191391475,0.749670498165225,-0.121793360851755,0.169899003118984,0.0549905762747686
1.6,2,0.39184033864848,1.4285490569595,0.745225104406121,-0.125207088479957,0.167128577246574,0.0520310205554708
1.6,2,0.396098054992391,1.43366448439115,0.740842531638045,-0.128765902009888,0.164541961645033,0.0491590688100919
1.6,2,0.400249672336346,1.43897480652433,0.736523703668601,-0.132455613497417,0.162133707052063,0.04637560942082
1.6,2,0.404366868812904,1.44458834733369,0.732184819870799,-0.136339361842605,0.159854937258045,0.0436283467123681
1.6,2,0.408280346315905,1.45028102445925,0.7279964002111,-0.140250835846523,0.15778878306756,0.041025515867361
1.6,2,0.412064468258978,1.45615688214501,0.723872848754548,-0.144251791964403,0.155882643875936,0.0385126887574949
1.6,2,0.41571190611371,1.46221154984886,0.719814088192907,-0.148329617669227,0.154130368712998,0.0360900699329112
1.6,2,0.419284121187149,1.4685667330544,0.715740640188731,-0.152555950164186,0.152495379098551,0.033712036419571
1.6,2,0.42263407350508,1.47496826473298,0.711811846565093,-0.156753993604397,0.151036037916742,0.0314718678662041
1.6,2,0.42582671368591,1.48153392142523,0.70794668176056,-0.160996155521276,0.149713555404837,0.0293220014270613
1.6,2,0.428855791096951,1.48825835053694,0.704144549478367,-0.165273668450233,0.148523108285451,0.0272623735118327
1.6,2,0.431770804745033,1.49527503244456,0.700330629453983,-0.169665232557519,0.147440388476882,0.0252544376431039
1.6,2,0.434451770819235,1.5023028683067,0.696653783756789,-0.173992041191499,0.146503991424512,0.0233768642323834
1.6,2,0.436952352098062,1.50947185036519,0.693037904846911,-0.178334634370038,0.145688165010512,0.0215893305220569
1.6,2,0.439267719065739,1.51677566494499,0.689482300486731,-0.182688831516999,0.144990183807605,0.0198918199576507
1.6,2,0.441433987605485,1.52435766958639,0.685916993525136,-0.187138882677951,0.144397362923013,0.0182531298065943
1.6,2,0.443362113279768,1.53191363820104,0.682481179261982,-0.191508235657747,0.143931216962854,0.0167376034722612
1.6,2,0.445092878523208,1.53958396989954,0.679103813809087,-0.195883072752635,0.143577734553888,0.0153123468728878
1.6,2,0.446623103852216,1.54736143421066,0.675784437995333,-0.200263327842355,0.143336098726833,0.0139775576343702
1.6,2,0.447974489978533,1.55539708987325,0.672458040787395,-0.204737588965786,0.143204397369203,0.0127095403720906
NA,NA,NA,NA,NA,NA,NA,NA
1.8,2,0.0814693558156192,1.21043775317475,1.42127731546303,-0.186224406112406,0.659984610605395,0.454258268342562
1.8,2,0.0840451259650002,1.199825589501,1.42949655829048,-0.177320608871353,0.660876344327929,0.455743154696634
1.8,2,0.0867792982314275,1.18947147052752,1.43666073856278,-0.168400071398997,0.661235076133172,0.456750484940689
1.8,2,0.089679788737941,1.17937944156494,1.44270976433848,-0.159458290575855,0.661030913231151,0.457256374027933
1.8,2,0.0927549465370332,1.16955373553607,1.44758551236116,-0.150491519061965,0.660233461349078,0.45723704737045
1.8,2,0.096080666949881,1.15981047738212,1.45129261067711,-0.141316642594629,0.658776924485502,0.456651908237155
1.8,2,0.0995359230364996,1.15053647386395,1.45363294578693,-0.132291411235305,0.656686850678633,0.455500551558229
1.8,2,0.103193750684845,1.14154281701335,1.45464422909421,-0.123235169694082,0.653909867444009,0.453754865982797
1.8,2,0.107064289507336,1.13283459172728,1.45428429700914,-0.114147898322089,0.65041488380951,0.45139368043899
1.8,2,0.11124235297845,1.12425176973663,1.4524673048367,-0.104848019451096,0.646078358123479,0.448330633607077
1.8,2,0.115575305484451,1.11613658528321,1.44923534554996,-0.0957024702893215,0.641039533467149,0.444667435994526
1.8,2,0.120154253645693,1.1083236292205,1.44454651732905,-0.0865325738877606,0.635191433980051,0.440334450101976
1.8,2,0.124991058106925,1.10081895936615,1.43838943317485,-0.0773429090279759,0.628505567078185,0.435318191502181
1.8,2,0.130202940601199,1.09348833884607,1.43059516138097,-0.0679551038127476,0.620794782175992,0.429486809484994
1.8,2,0.135598320805534,1.08662592143575,1.42147889798814,-0.0587444599323743,0.612335614334159,0.423061837384278
1.8,2,0.141289558088279,1.08009162739055,1.41092338335526,-0.0495352860415542,0.602962264704178,0.415932874547594
1.8,2,0.147289822813207,1.0738925363903,1.39896140920103,-0.0403370460892709,0.592653822050197,0.40810138071209
1.8,2,0.153742320992033,1.06792239224866,1.38535802138623,-0.0309771317146066,0.581157143123209,0.399396252387806
1.8,2,0.160407742479341,1.06242302109326,1.37070515210685,-0.0218345453879978,0.56890802196818,0.390171136067866
1.8,2,0.167422886163166,1.05728172449755,1.35481936238824,-0.0127383144671599,0.555679507108677,0.380280432686422
1.8,2,0.174801251171828,1.05250654225197,1.33778236004024,-0.0037022212535242,0.541464558127263,0.369748789649146
1.8,2,0.18271520443133,1.04802158632139,1.31931504627608,0.00543742173911517,0.525946463356828,0.358378939391404
1.8,2,0.190867658552132,1.04401132893686,1.30024664330062,0.0143064619241628,0.509736207638705,0.346656156471036
1.8,2,0.199422586651923,1.0403926864144,1.28033774490924,0.02306871478372,0.492547143079729,0.334409630890229
1.8,2,0.208392005649522,1.03717444334315,1.25970844238396,0.0317073512895395,0.474392688580704,0.321692872518866
1.8,2,0.21797948309237,1.03431357301276,1.23805516387717,0.0403733442025433,0.454900833936924,0.308300336882577
1.8,2,0.227819490034078,1.03193143575615,1.21635949171972,0.0487085284560662,0.434862395538679,0.29482595573706
1.8,2,0.23810481753034,1.029976902139,1.19433479168248,0.0568655713559112,0.413937505772387,0.281084898906278
1.8,2,0.248843165953545,1.02845909944425,1.17211362468224,0.0648247834696099,0.392166521397444,0.267156447535509
1.8,2,0.260269266508963,1.02737032648585,1.14938108835732,0.0727173720260495,0.369138823537013,0.25284306054047
1.8,2,0.271939272376241,1.02676251968947,1.12715742220838,0.08020959050767,0.345816379247253,0.238794041390283
1.8,2,0.284074619133906,1.02661884513078,1.10511784697757,0.0874298576354479,0.321825011264973,0.224817410968963
1.8,2,0.29667490510676,1.02694818139012,1.08337552874829,0.094340572962446,0.297249962508879,0.211000722392709
1.8,2,0.310002979952586,1.02778042839546,1.0616124817918,0.101012680980475,0.271696237203705,0.197160923740301
1.8,2,0.323530049409043,1.02909157604117,1.04077735016349,0.107087135276461,0.246324847748684,0.18392320908136
1.8,2,0.337503615442103,1.03090131066562,1.02052123587826,0.112504333232614,0.220899825861726,0.171088460364005
1.8,2,0.351911042895958,1.03321753085952,1.00091432194417,0.116789681266485,0.195967690947801,0.158723880428012
1.8,2,0.367036715435454,1.03610966852054,0.981643967577682,0.118502384216667,0.172616733951083,0.146656381910379
1.8,2,0.382267064338758,1.03947154427942,0.963511876586662,0.113144844210471,0.156275688810724,0.135407311949776
1.8,2,0.397870528755037,1.04336135756039,0.946165836531174,0.0964848460728754,0.150842729829111,0.124770494250868
1.8,2,0.413819069436164,1.04778526315093,0.929626950804219,0.0732069981661558,0.151721038283222,0.114770134948612
1.8,2,0.430408784486418,1.05285368572977,0.913599119861534,0.0472107212573441,0.154647188295769,0.105238393466627
1.8,2,0.446952348340012,1.05837297257642,0.898710493337019,0.0210362631745839,0.158078379258287,0.096550286808464
1.8,2,0.463731925030525,1.06444149164288,0.884628842906777,-0.00526345583535105,0.161602851299746,0.0885030818138423
1.8,2,0.480703629733918,1.07106299842771,0.871336181688055,-0.0314143165180584,0.165037746761218,0.0810781299486584
1.8,2,0.498163493693426,1.07838981568219,0.858564434306104,-0.0577529980211635,0.168360561818155,0.0741180250976751
1.8,2,0.515375259012859,1.08613703556604,0.846782826267164,-0.0831117917918483,0.17139557266839,0.0678618226438472
1.8,2,0.532626380774979,1.09444440807022,0.835697396602941,-0.107900511462653,0.174184539718606,0.0621286996508295
1.8,2,0.54986078793958,1.10331286220732,0.825268390251016,-0.132022329543199,0.176712064896499,0.0568764866407947
1.8,2,0.567362461988571,1.11293690651586,0.815262952493808,-0.155849442667404,0.179010667471502,0.0519685150154105
