"time","x1","x2","min_growth_rate","max_growth_rate","expect_avg_growth_rate","tau","x3","model"
116.075,0.581583141336776,0.369798736014292,-0.365993223131215,0.028211237716847,0.00751285719882298,0.3,1.05522581487945,"hastings_powell_3sp_forced_cycle"
117.835,0.597709964264699,0.357143476863417,-0.407410064829383,0.0362063172267812,0.0121543774894281,0.3,1.06622195344823,"hastings_powell_3sp_forced_cycle"
119.595,0.618835804502731,0.343709290443382,-0.445352447320503,0.0428801526534976,0.0164176643263205,0.3,1.07394763732967,"hastings_powell_3sp_forced_cycle"
121.355,0.642259159717445,0.33024636993484,-0.478746473755663,0.0482304912875398,0.0201333028679419,0.3,1.0781158087764,"hastings_powell_3sp_forced_cycle"
123.11,0.665547892398042,0.317239406694798,-0.50698317851797,0.0525323065894291,0.0233322238034756,0.3,1.07862707068993,"hastings_powell_3sp_forced_cycle"
124.87,0.687285069207865,0.304881540531165,-0.530056626700187,0.0561157428196636,0.0261624840746375,0.3,1.07551968612183,"hastings_powell_3sp_forced_cycle"
126.63,0.706657319068165,0.293413380387299,-0.547890082117356,0.0592223175712397,0.0287560635970435,0.3,1.06893696015386,"hastings_powell_3sp_forced_cycle"
128.39,0.723444894439033,0.283036837270751,-0.560527660333646,0.0620348550512149,0.0312251773586761,0.3,1.05913771314057,"hastings_powell_3sp_forced_cycle"
130.145,0.73762439972952,0.273994112852687,-0.567954752469618,0.0646538298327192,0.0336279781304246,0.3,1.04652965031165,"hastings_powell_3sp_forced_cycle"
131.905,0.749341447528565,0.266460972656176,-0.570142227904116,0.0671288560012709,0.0359891276395796,0.3,1.03151382079681,"hastings_powell_3sp_forced_cycle"
133.665,0.758593419222312,0.260688642782444,-0.566921389018508,0.0694156145271337,0.0382559908083118,0.3,1.01469035237427,"hastings_powell_3sp_forced_cycle"
135.425,0.765381882413379,0.256885578600481,-0.558098707646718,0.0714055865949401,0.040324483015494,0.3,0.996701467871148,"hastings_powell_3sp_forced_cycle"
137.18,0.769664154066769,0.255241325225019,-0.543502180849676,0.0729128296631532,0.0420273858037171,0.3,0.978290867746191,"hastings_powell_3sp_forced_cycle"
138.94,0.771400720541495,0.255912533430743,-0.522837355874497,0.0736868855058293,0.0431544787750053,0.3,0.960065836380478,"hastings_powell_3sp_forced_cycle"
140.7,0.770483570870683,0.259051339705046,-0.495996221476548,0.0733827421855682,0.0434291219074769,0.3,0.942790671504972,"hastings_powell_3sp_forced_cycle"
142.46,0.766791361477784,0.264776644495072,-0.46299565912844,0.071578386267037,0.0425466056068329,0.3,0.927155429290169,"hastings_powell_3sp_forced_cycle"
144.215,0.760196444930923,0.273144169527503,-0.424239383708435,0.0677853752470153,0.040214981776302,0.3,0.913845882708884,"hastings_powell_3sp_forced_cycle"
145.975,0.750485793858938,0.284228378190114,-0.380168340881831,0.0614094771020508,0.0361963824644452,0.3,0.903384987003893,"hastings_powell_3sp_forced_cycle"
147.735,0.737486579789577,0.297943131179661,-0.331993953862411,0.0518929237499047,0.0304788762869879,0.3,0.896350414985708,"hastings_powell_3sp_forced_cycle"
149.495,0.721029158351924,0.314073583515048,-0.281291329772769,0.0404784136221675,0.0234889345081174,0.3,0.893199049490294,"hastings_powell_3sp_forced_cycle"
151.25,0.701077221309551,0.332126205451808,-0.230361085507062,0.0387174300006004,0.0163700917954509,0.3,0.894277309133462,"hastings_powell_3sp_forced_cycle"
153.01,0.677579415692678,0.351449009299078,-0.182126309137983,0.0393041881819736,0.0105574216008886,0.3,0.899813256652329,"hastings_powell_3sp_forced_cycle"
154.77,0.650948305491096,0.370830429045628,-0.141386848051947,0.0390058997990486,0.00647600852730086,0.3,0.909852889188037,"hastings_powell_3sp_forced_cycle"
156.53,0.622036553954872,0.388657137292549,-0.112191274495932,0.0371589411018198,0.00295575448394151,0.3,0.924198469396437,"hastings_powell_3sp_forced_cycle"
158.285,0.59250510655799,0.402907833343073,-0.0998050715337086,0.033680711092243,-0.00105180223590207,0.3,0.942285585211655,"hastings_powell_3sp_forced_cycle"
160.045,0.564686494369974,0.411597286592467,-0.128127806101062,0.0290751357706222,-0.00522522286254878,0.3,0.96334028838381,"hastings_powell_3sp_forced_cycle"
161.805,0.542119687179204,0.413075632152418,-0.178982534726104,0.0242254655417627,-0.00780577151914931,0.3,0.986049782343545,"hastings_powell_3sp_forced_cycle"
163.565,0.528803102304479,0.406889144390761,-0.23980894745196,0.0200738949833898,-0.006753878209233,0.3,1.00883762656004,"hastings_powell_3sp_forced_cycle"
165.32,0.528231767971373,0.394185738460926,-0.302528840008929,0.0186015848187539,-0.00187547191589132,0.3,1.02996680647088,"hastings_powell_3sp_forced_cycle"
167.08,0.54190909353365,0.377238036728466,-0.36298949272444,0.0264447879175827,0.00494345369857104,0.3,1.04807280238835,"hastings_powell_3sp_forced_cycle"
168.84,0.568088428167085,0.3586859492855,-0.418226321469345,0.0370811044403494,0.0116607783303985,0.3,1.06205097560123,"hastings_powell_3sp_forced_cycle"
170.6,0.60188067126813,0.340433653326095,-0.466401310179945,0.0453007011627475,0.0173007324261814,0.3,1.07138154746698,"hastings_powell_3sp_forced_cycle"
172.355,0.637240984349863,0.323417176553162,-0.506585999855256,0.0513141762611378,0.0217473726845803,0.3,1.07594381319552,"hastings_powell_3sp_forced_cycle"
174.115,0.669913895324697,0.307726944990305,-0.539108872382118,0.0558537742499779,0.0253084639322666,0.3,1.07587462547053,"hastings_powell_3sp_forced_cycle"
175.875,0.697846581158772,0.293355833052388,-0.564451145375354,0.0594978532782709,0.028323494070176,0.3,1.07137072327238,"hastings_powell_3sp_forced_cycle"
177.635,0.720952525829283,0.28028262190641,-0.5832766399148,0.0626705968974153,0.0310821596311792,0.3,1.06272064019076,"hastings_powell_3sp_forced_cycle"
179.39,0.739836499734226,0.268634622951149,-0.59602621623507,0.0656301608499547,0.0337688841476913,0.3,1.05034101439426,"hastings_powell_3sp_forced_cycle"
181.15,0.755276081785818,0.258534301055951,-0.602990764056044,0.068532363540989,0.0364968788785375,0.3,1.0346469275323,"hastings_powell_3sp_forced_cycle"
182.91,0.767660549285668,0.250249605591888,-0.604131586360922,0.0714032976493287,0.0392722162013528,0.3,1.01627258630781,"hastings_powell_3sp_forced_cycle"
184.67,0.777222715210722,0.244017910278383,-0.599295557876694,0.0741847123171306,0.0420302833969044,0.3,0.995926838975759,"hastings_powell_3sp_forced_cycle"
186.425,0.784035526690611,0.240068831170787,-0.588255042642281,0.0767221556181299,0.0446231727861414,0.3,0.97445804547253,"hastings_powell_3sp_forced_cycle"
188.185,0.788139929885576,0.23858031551978,-0.570603209711518,0.0787916251278086,0.0468488122613889,0.3,0.952571676510077,"hastings_powell_3sp_forced_cycle"
189.945,0.789457908141148,0.239750021306347,-0.545990776172058,0.0800499587180364,0.0484059109780817,0.3,0.931167542313077,"hastings_powell_3sp_forced_cycle"
191.705,0.78788635021085,0.243748041391804,-0.514098862971719,0.0800583599198473,0.048929822132782,0.3,0.911067888959682,"hastings_powell_3sp_forced_cycle"
193.46,0.783289413238546,0.250708192840663,-0.474910373339241,0.0782780540264744,0.0480099298484459,0.3,0.893104375114663,"hastings_powell_3sp_forced_cycle"
195.22,0.775433344597626,0.260807142571679,-0.428416364788649,0.0740461242911089,0.0452273851882778,0.3,0.877905747476359,"hastings_powell_3sp_forced_cycle"
196.98,0.764063700090143,0.27412180238315,-0.375470451103859,0.0666092698430266,0.0402803618935754,0.3,0.866199373740078,"hastings_powell_3sp_forced_cycle"
198.74,0.748871851209887,0.290652812069479,-0.317473792324334,0.0551793525062458,0.0332048888094787,0.3,0.858590121875183,"hastings_powell_3sp_forced_cycle"
200.495,0.729593154597831,0.310172083684095,-0.256761586861644,0.0420049056407698,0.0248965388845066,0.3,0.85560414545502,"hastings_powell_3sp_forced_cycle"
